STEP 67 | MGR:credit_take | total=-1.171 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51782e+06 pop=29 bases=1 money=182000 credit=114175 day=67
STEP 68 | MGR:credit_take | total=-1.172 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.5176e+06 pop=29 bases=1 money=182000 credit=114403 day=68
STEP 69 | MGR:credit_take | total=-1.173 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51737e+06 pop=29 bases=1 money=182000 credit=114631 day=69
STEP 70 | MGR:credit_take | total=-6.174 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.51714e+06 pop=29 bases=1 money=182000 credit=114860 day=70
STEP 71 | MGR:credit_take | total=-1.175 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51691e+06 pop=29 bases=1 money=182000 credit=115089 day=71
STEP 72 | MGR:credit_take | total=-1.177 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51668e+06 pop=29 bases=1 money=182000 credit=115319 day=72
STEP 73 | MGR:credit_take | total=-1.178 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51645e+06 pop=29 bases=1 money=182000 credit=115549 day=73
STEP 74 | MGR:credit_take | total=-1.179 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51622e+06 pop=29 bases=1 money=182000 credit=115780 day=74
STEP 75 | MGR:credit_take | total=-1.180 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51599e+06 pop=29 bases=1 money=182000 credit=116011 day=75
STEP 76 | MGR:credit_take | total=-1.181 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51576e+06 pop=29 bases=1 money=182000 credit=116243 day=76
STEP 77 | MGR:credit_take | total=-1.182 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51552e+06 pop=29 bases=1 money=182000 credit=116475 day=77
STEP 78 | MGR:credit_take | total=-1.184 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51529e+06 pop=29 bases=1 money=182000 credit=116707 day=78
STEP 79 | MGR:credit_take | total=-1.185 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51506e+06 pop=29 bases=1 money=182000 credit=116940 day=79
STEP 80 | MGR:credit_take | total=-6.186 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.51483e+06 pop=29 bases=1 money=182000 credit=117173 day=80
STEP 81 | MGR:credit_take | total=-1.187 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51459e+06 pop=29 bases=1 money=182000 credit=117407 day=81
STEP 82 | MGR:credit_take | total=-1.188 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51436e+06 pop=29 bases=1 money=182000 credit=117641 day=82
STEP 83 | MGR:credit_take | total=-1.189 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51412e+06 pop=29 bases=1 money=182000 credit=117876 day=83
STEP 84 | MGR:credit_take | total=-1.191 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51389e+06 pop=29 bases=1 money=182000 credit=118111 day=84
STEP 85 | MGR:credit_take | total=-1.192 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51365e+06 pop=29 bases=1 money=182000 credit=118347 day=85
STEP 86 | MGR:credit_take | total=-1.193 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51342e+06 pop=29 bases=1 money=182000 credit=118583 day=86
STEP 87 | MGR:credit_take | total=-1.194 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51318e+06 pop=29 bases=1 money=182000 credit=118820 day=87
STEP 88 | MGR:credit_take | total=-1.195 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51294e+06 pop=29 bases=1 money=182000 credit=119057 day=88
STEP 89 | MGR:credit_take | total=-1.196 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.5127e+06 pop=29 bases=1 money=182000 credit=119295 day=89
STEP 90 | MGR:credit_take | total=-6.198 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.51247e+06 pop=29 bases=1 money=182000 credit=119533 day=90
STEP 91 | MGR:credit_take | total=-1.199 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51223e+06 pop=29 bases=1 money=182000 credit=119772 day=91
STEP 92 | MGR:credit_take | total=-1.200 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51199e+06 pop=29 bases=1 money=182000 credit=120011 day=92
STEP 93 | MGR:credit_take | total=-1.201 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51175e+06 pop=29 bases=1 money=182000 credit=120251 day=93
STEP 94 | MGR:credit_take | total=-1.202 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51151e+06 pop=29 bases=1 money=182000 credit=120491 day=94
STEP 95 | MGR:credit_take | total=-1.204 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51127e+06 pop=29 bases=1 money=182000 credit=120731 day=95
STEP 96 | MGR:credit_take | total=-1.205 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51103e+06 pop=29 bases=1 money=182000 credit=120972 day=96
STEP 97 | MGR:credit_take | total=-1.206 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51079e+06 pop=29 bases=1 money=182000 credit=121213 day=97
STEP 98 | MGR:credit_take | total=-1.207 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.51054e+06 pop=29 bases=1 money=182000 credit=121455 day=98
STEP 99 | MGR:credit_take | total=-1.208 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.5103e+06 pop=29 bases=1 money=182000 credit=121697 day=99
STEP 100 | MGR:credit_take | total=-4.210 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=2.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.51006e+06 pop=29 bases=1 money=182000 credit=121940 day=100
STEP 101 | MGR:credit_take | total=-1.211 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50982e+06 pop=29 bases=1 money=182000 credit=122183 day=101
STEP 102 | MGR:credit_take | total=-1.212 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50957e+06 pop=29 bases=1 money=182000 credit=122427 day=102
STEP 103 | MGR:credit_take | total=-1.213 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50933e+06 pop=29 bases=1 money=182000 credit=122671 day=103
STEP 104 | MGR:credit_take | total=-1.215 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50908e+06 pop=29 bases=1 money=182000 credit=122916 day=104
STEP 105 | MGR:credit_take | total=-1.216 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50884e+06 pop=29 bases=1 money=182000 credit=123161 day=105
STEP 106 | MGR:credit_take | total=-1.217 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50859e+06 pop=29 bases=1 money=182000 credit=123407 day=106
STEP 107 | MGR:credit_take | total=-1.218 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50835e+06 pop=29 bases=1 money=182000 credit=123653 day=107
STEP 108 | MGR:credit_take | total=-1.220 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.5081e+06 pop=29 bases=1 money=182000 credit=123900 day=108
STEP 109 | MGR:credit_take | total=-1.221 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50785e+06 pop=29 bases=1 money=182000 credit=124147 day=109
STEP 110 | MGR:credit_take | total=-6.222 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.5076e+06 pop=29 bases=1 money=182000 credit=124395 day=110
STEP 111 | MGR:credit_take | total=-1.223 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50736e+06 pop=29 bases=1 money=182000 credit=124643 day=111
STEP 112 | MGR:credit_take | total=-1.224 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50711e+06 pop=29 bases=1 money=182000 credit=124892 day=112
STEP 113 | MGR:credit_take | total=-1.226 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50686e+06 pop=29 bases=1 money=182000 credit=125141 day=113
STEP 114 | MGR:credit_take | total=-1.227 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50661e+06 pop=29 bases=1 money=182000 credit=125391 day=114
STEP 115 | MGR:credit_take | total=-1.228 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50636e+06 pop=29 bases=1 money=182000 credit=125641 day=115
STEP 116 | MGR:credit_take | total=-1.229 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50611e+06 pop=29 bases=1 money=182000 credit=125892 day=116
STEP 117 | MGR:credit_take | total=-1.231 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50586e+06 pop=29 bases=1 money=182000 credit=126143 day=117
STEP 118 | MGR:credit_take | total=-1.232 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.5056e+06 pop=29 bases=1 money=182000 credit=126395 day=118
STEP 119 | MGR:credit_take | total=-1.233 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50535e+06 pop=29 bases=1 money=182000 credit=126647 day=119
STEP 120 | MGR:credit_take | total=-6.234 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.5051e+06 pop=29 bases=1 money=182000 credit=126900 day=120
STEP 121 | MGR:credit_take | total=-1.236 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50485e+06 pop=29 bases=1 money=182000 credit=127153 day=121
STEP 122 | MGR:credit_take | total=-1.237 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50459e+06 pop=29 bases=1 money=182000 credit=127407 day=122
STEP 123 | MGR:credit_take | total=-1.238 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50434e+06 pop=29 bases=1 money=182000 credit=127661 day=123
STEP 124 | MGR:credit_take | total=-1.240 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50408e+06 pop=29 bases=1 money=182000 credit=127916 day=124
STEP 125 | MGR:credit_take | total=-1.241 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50383e+06 pop=29 bases=1 money=182000 credit=128171 day=125
STEP 126 | MGR:credit_take | total=-1.242 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50357e+06 pop=29 bases=1 money=182000 credit=128427 day=126
STEP 127 | MGR:credit_take | total=-0.243 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50332e+06 pop=30 bases=1 money=182000 credit=128683 day=127
STEP 128 | MGR:credit_take | total=-1.245 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50306e+06 pop=30 bases=1 money=182000 credit=128940 day=128
STEP 129 | MGR:credit_take | total=-1.246 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.5028e+06 pop=30 bases=1 money=182000 credit=129197 day=129
STEP 130 | MGR:credit_take | total=-6.247 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=-5.000 gover=0.000 | nw=1.50254e+06 pop=30 bases=1 money=182000 credit=129455 day=130
STEP 131 | MGR:credit_take | total=-1.249 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50229e+06 pop=30 bases=1 money=182000 credit=129713 day=131
STEP 132 | MGR:credit_take | total=-1.250 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50203e+06 pop=30 bases=1 money=182000 credit=129972 day=132
STEP 133 | MGR:credit_take | total=-1.251 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50177e+06 pop=30 bases=1 money=182000 credit=130231 day=133
STEP 134 | MGR:credit_take | total=-1.252 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50151e+06 pop=30 bases=1 money=182000 credit=130491 day=134
STEP 135 | MGR:credit_take | total=-1.254 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50125e+06 pop=30 bases=1 money=182000 credit=130751 day=135
STEP 136 | MGR:credit_take | total=-1.255 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50099e+06 pop=30 bases=1 money=182000 credit=131012 day=136
STEP 137 | MGR:credit_take | total=-1.256 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50073e+06 pop=30 bases=1 money=182000 credit=131274 day=137
STEP 138 | MGR:credit_take | total=-1.258 err=-1.000 tax=0.000 taxb=0.300 build=0.000 cost=0.000 div=0.000 prox=0.000 prov=0.000 preq=0.000 pres=0.000 sale=0.000 mtax=0.000 chain=0.000 daily=0.000 nov=0.000 mile=0.000 surv=0.100 idle=0.000 gover=0.000 | nw=1.50046e+06 pop=30 bases=1 money=182000 credit=131536 day=138
